GeneSymbol,rhythmicity_mm_Heart,rhythmicity_mm_Lung,rhythmicity_hs_Lung,GtexMeanTPMv8_hs_Muscle.Skeletal,GSE38718_gender_hs_sm,GSE123878_exercise_Mm_sm
TFCP2,1.86987e-09,4.07017,0.205368,4.03742,,0.0239937575953355
TFCP2L1,8.79341e-14,0.0,9.40597,1.80891,0.143677063791732,0.0725273140643168
TFDP1,2.88308e-15,8.17953e-08,0.175008,4.5028,,0.0342051468167515
TFDP2,10.8892,8.45997,22.9715,2.96516,0.199989536408468,0.179534898753991
TFDP3,,,,0.00294286,,
TFE3,0.0,0.0,0.0225107,4.64161,0.0536252736031972,0.0094241231525416
TFEB,5.72825,20.6574,0.553098,4.90221,,0.175155556126594
TFEC,0.0,0.456089,0.166913,0.234663,,
TFF1,3.01603e-13,0.480183,,0.209208,0.0141552400626592,
TFF2,6.56382e-13,0.000233743,,0.142096,0.0508002696704364,
TFF3,0.0512319,0.000340933,0.988411,0.965794,0.127946702790152,
TFG,0.0,3.46374,0.60255,4.59005,0.211605131067796,0.131510533569375
TFIP11,0.00037551,5.22983,0.163508,4.65684,,0.0301404646245357
TFPI,0.0,0.0,0.132492,3.74218,0.0001743001932639,0.0876176511289106
TFPI2,1.34215,3.04603,1.2038,0.905487,,
TFPT,6.06861,1.07051,2.17637,4.196,0.0507472431210934,0.197911886468631
TFR2,0.0,0.0535491,,0.100299,0.0679159152615982,
TFRC,6.97374,19.0284,0.521452,4.54587,0.177295949805914,0.506577575824595
TG,1.52803e-08,0.50939,,0.900521,,
TGDS,1.41491,0.230509,0.118333,2.11544,,0.203248431257625
TGFA,4.1854e-07,18.0241,0.24825,0.128389,0.0023837789772307,
TGFB1,0.47517,4.97406,1.46938,3.02357,,0.348397952007671
TGFB1I1,0.371621,7.52351,2.33847,3.431,,0.0878876390798337
TGFB2,7.51619,1.32819,0.346172,2.23244,0.0468163600977425,0.306110126804019
TGFB3,4.15676e-09,16.1337,0.0515664,4.7732,0.0261539022457411,0.0668936726013172
TGFBI,17.326,0.0,3.63013,4.24017,,0.0925001602474614
TGFBR1,0.0,1.03896,1.1912,2.80456,0.0169545476962236,0.184604094469733
TGFBR2,21.4128,3.35174e-06,0.103939,4.86735,0.353661450899728,0.0085121778132927
TGFBR3,12.1726,21.3098,7.92961,3.35559,0.52323523234074,0.0444611703279409
TGFBRAP1,0.753537,4.37491,0.230501,3.44781,0.122195710940558,0.0409892999781314
TGIF1,1.45991e-10,5.58361,1.06404,2.62037,0.0167998143570953,0.398081131843879
TGIF2,4.70585e-10,2.59622e-10,0.289688,1.28054,0.0939678379816371,
TGM1,0.67984,0.000381983,0.495358,0.556722,0.0565904784259885,
TGM2,12.6114,8.00104,0.0308983,6.04474,0.0514739373113757,0.0320207505064192
TGM3,1.31089e-06,0.235378,,0.54045,0.009500052167529,
TGM4,2.01816e-14,2.88308e-15,,0.0667416,,
TGM5,1.57562e-06,0.920947,,0.366273,,
TGM6,0.000141955,0.581167,,0.00391759,,
TGM7,3.14748,0.917815,,0.783796,,
TGOLN2,,,4.02705,4.81072,0.0054471376279177,
TGS1,3.7254e-05,3.88792,0.154161,3.18238,0.0838462559979192,0.0630873325319381
TH,0.0,0.0,,0.0773576,,
THADA,0.0,1.7976e-12,2.00938,2.03958,0.0353471762460122,0.0372625376119349
THAP1,3.42767,3.50492,1.25935,2.9457,0.10915650028729,0.178193525401266
THAP10,,,,1.26534,,
THAP11,1.09132e-09,0.00303514,0.315034,5.07463,,0.0381365604855625
THAP12,0.884708,0.0,0.320544,4.37971,,0.187383853109908
THAP2,7.39189,5.31232,1.93587,1.2181,0.159538107206495,0.0226844170727517
THAP3,3.67138,2.02888,2.27127,3.26732,,0.058206939657219
THAP4,0.288779,1.72985e-14,2.38408,5.70211,,0.169597135350517
THAP5,,,2.95095,3.2685,0.0198577800293345,
THAP6,,,3.7952,2.2893,0.0405124596016999,
THAP7,1.60812e-05,3.03914,0.327413,5.28957,,0.126518772669663
THAP7-AS1,,,4.32072,1.06351,0.0981565220184519,
THAP8,,,0.391141,2.32533,,
THAP9,,,9.26633,2.31801,0.0579438711439995,
THAP9-AS1,,,1.12342,2.98359,0.172549548413889,
THBD,12.2965,7.98794,0.275405,5.01546,,0.21192524098977
THBS1,7.57174,0.431943,0.19412,3.7861,0.0034148032166725,0.129863810806411
THBS2,19.0243,0.463207,0.547914,2.09513,,0.142249982210382
THBS3,7.19442e-09,3.24677,8.31922,2.71271,,0.174574156232614
THBS4,2.77399e-06,3.58711e-07,,5.78997,0.262405738803695,0.102301321707825
THEG,0.467447,0.928575,,0.0281974,,
THEM4,9.36142,7.60263,0.560973,3.59499,0.184876842642936,0.0836703352499365
THEM5,0.0,3.44126e-10,,0.398567,0.0003150392438775,
THEM6,0.60243,0.116274,1.44925,3.54512,,0.357628189661913
THEMIS,2.5649e-07,0.513083,,0.0365101,,
THEMIS2,7.54848,0.370329,0.727689,1.46523,,0.17034622628116
THG1L,0.823657,2.64717,0.441464,2.31193,0.038850048610513,0.0469309010157509
THNSL1,1.15484e-13,5.30394,,1.64917,0.0373981091671016,0.100196138432858
THNSL2,0.0,7.29557e-10,0.957718,5.0051,0.0595617114925542,0.418244625544012
THOC1,8.07943e-05,1.19742,1.76657,3.0521,,0.107041047343544
THOC2,9.94664e-14,0.217892,0.590494,3.36636,,0.119338566308352
THOC3,10.1429,0.0,1.23095,1.43215,0.195803253066767,0.0339428337197094
THOC5,0.0,0.0,0.332294,3.62414,,0.189444328310752
THOC6,5.91256,0.00896236,6.20829,4.74058,,0.139705248303584
THOC7,4.32463e-15,0.020185,2.50404,5.66734,0.0437804568028231,0.193261886461876
THOP1,0.227846,1.49997e-11,2.46023,3.6357,,0.0247548409612551
THPO,0.413375,3.50253,,1.20301,0.0822277611229434,0.384867592793387
THRA,23.2226,30.7024,14.2049,4.95241,0.104788483862867,0.0242425657568886
THRAP3,0.0,8.71921,0.352444,6.64691,0.434902636031729,0.114404148658533
THRB,0.21554,4.49656,9.69376,3.42272,0.47977671425773,0.0875498312670884
THRSP,12.6122,0.705584,,2.79606,0.978878365964264,0.0183655943136202
THSD1,0.0,7.27944e-05,2.28455,2.07901,,0.044993733737626
THSD4,0.0,12.8786,4.66757,0.90113,0.100154949258847,0.285262248892855
THSD7A,3.95535e-05,0.463612,,0.348162,0.0028959305149847,0.106025673408468
THSD7B,0.0,6.30306e-12,,0.0979895,,
THTPA,7.72426e-12,0.78771,0.341543,3.48824,0.016065603652037,0.0332720083949597
THUMPD1,0.0,0.0,4.17585,3.40278,,0.0282501333943655
THUMPD2,9.36362e-13,3.68095e-07,2.49741,3.13649,0.0410900433581727,0.250697696779271
THUMPD3,0.0,0.0512107,0.310999,3.79472,,0.15785435570863
THUMPD3-AS1,,,0.47965,2.61551,0.0586770376540366,
THY1,0.0,1.91111,0.369555,1.40088,0.199623619302147,0.0449130220153159
THYN1,0.0,1.72584,2.73891,4.30945,,0.115604658036219
TIA1,1.93056,0.789191,2.91369,3.94747,0.0648998124628779,0.137555917435377
TIAF1,,,0.155863,2.6455,0.259061709105797,
TIAL1,1.47772,0.0,1.40037,4.54332,0.302705543172301,0.046440875251872
TIAM1,0.0,13.2101,0.142067,0.462477,,0.420793706424866
TIAM2,6.61526,0.812765,,1.41279,,0.251003912935444
TICAM1,0.000307575,0.0,0.48933,4.1328,,0.342623290222925
TICRR,0.0,2.85932e-05,,0.159726,0.0936955276492575,
TIE1,4.23214,12.8577,1.03597,3.23049,0.0948714673530473,0.344585596099693
TIFA,2.84818e-08,4.18047e-14,2.68097,1.10453,0.0226096548103372,0.448249824506958
TIFAB,0.0,3.13211,,0.0227236,,0.0689614950695268
TIGAR,11.757,2.40692,6.41153,2.22048,0.031972469797072,0.71767211237339
TIGD1,,,0.511412,2.23367,0.070604063660614,
TIGD2,0.0,0.0,0.958643,1.35924,0.104736758009265,0.033655832255895
TIGD3,0.0,1.90488e-07,,0.248154,0.0767745909726574,
TIGD4,0.0,0.149746,,0.254267,0.133268231272403,0.348456662377545
TIGD5,2.41759,0.0,0.432851,2.18273,0.106248638883482,0.247469017426932
TIGD6,,,0.561529,0.904728,,
TIGD7,,,4.06334,1.48764,0.108534159362045,
TIGIT,4.90517e-11,4.60076e-12,,0.0440985,0.0746301704882888,
TIMD4,0.215252,2.96381,,0.126505,0.0528948476806801,0.336365088825719
TIMELESS,3.05984e-10,0.0,3.09063,2.14507,,0.558451000951037
TIMM10,1.44154e-15,0.435093,5.85339,5.39428,0.022931443884648,0.062583160501327
TIMM10B,2.33617,1.15273,0.807116,3.15142,,0.0209987135172896
TIMM13,0.218764,0.0,5.44254,5.50305,0.0810926267320164,0.0784270267927344
TIMM17A,1.08159,0.0203748,6.43255,5.00214,0.0799678169664215,0.0243043786820718
TIMM17B,1.59504,0.0,0.355186,5.20654,0.127393372993358,0.106688758698136
TIMM21,0.0,0.00320619,0.801973,3.8067,0.065029300091128,0.104953160217537
TIMM22,1.40596,0.625349,0.478399,3.55685,0.06300179057774,0.112159100537173
TIMM23,0.0,2.35089e-07,,6.3759,0.120977304043803,0.0065631514882893
TIMM29,0.319672,8.36094e-14,0.908689,3.94415,0.0430803029149711,0.0740733729011514
TIMM44,1.43784,0.0,2.48705,5.70657,,0.054139381220308
TIMM50,3.64618e-07,0.0,5.67416,4.66228,0.134846843825822,0.107981812710175
TIMM8A,1.99491,0.0,4.40548,1.94829,0.0658271992893171,0.59858555736156
TIMM8B,1.22261,5.7717,6.56734,6.50747,,0.199384919374523
TIMM9,0.377496,5.34245e-07,3.45193,4.94777,,0.0121608277452164
TIMMDC1,0.0,8.64426,0.41259,6.45328,0.176468040512587,0.154935345513626
TIMP1,1.90382,1.7951,5.68803,4.76065,,0.960752705118541
TIMP2,1.22096,10.1707,9.37108,4.93531,0.319855252414127,0.249887030311939
TIMP3,38.5415,39.1523,7.15445,6.8342,,0.323467381666039
TIMP4,4.49889,9.68808,0.912256,3.82659,,0.0771367947812677
TINAG,2.47943,15.1169,,0.249359,0.0251971225583834,
TINAGL1,13.7413,13.8012,2.37655,4.45353,0.182767036766771,0.619559725688382
TINCR,,,3.94632,0.477182,0.0187431551273085,
TINF2,0.0,3.0033,2.36603,5.02679,0.0809668426491097,0.0635237805864204
TIPARP,1.04662,8.7628,0.940989,3.55286,,0.0339082757886669
TIPIN,1.0025e-05,0.0,1.02674,1.61843,0.110348137771031,0.0891515327489724
TIPRL,1.73965,1.0782,2.43311,4.20018,0.132796037930474,0.0020468919144196
TIRAP,0.000736355,1.98309,0.107608,1.40972,0.186747238273754,0.0277457994535067
TJAP1,6.7084,0.0,3.81687,4.10604,,0.0773063549876921
TJP1,2.59906,5.79329,6.83002,3.6617,0.0726705601890396,0.188223943317798
TJP2,0.0,4.08323,0.596239,3.41349,0.601343352002966,0.216845131843915
TJP3,0.760966,19.7194,0.362446,0.727392,0.0442618857383148,
TK1,0.0,0.0,2.26372,1.87822,0.121691871577644,0.426149219142285
TK2,3.81818,0.224716,4.89196,2.54576,0.0631349106529235,0.0614967363446517
TKFC,0.0511887,5.86464,2.53067,2.47035,0.0577783034004975,0.480065743085003
TKT,0.0,3.15864e-11,1.31318,3.64402,0.0384870564746409,0.224350422369791
TKTL1,1.22582e-05,0.172978,,0.187572,0.0245244326702645,
TKTL2,0.285838,0.0,,0.0258159,,
TLCD1,6.34278e-14,14.4283,0.0913835,0.475275,,0.294804657225996
TLCD2,0.00314065,0.958514,1.20672,1.34991,0.105125040483946,0.100376346820888
TLCD3A,,,5.16426,1.23802,,
TLCD3B,,,,1.68893,,
TLCD4,,,6.60065,2.74952,0.0920972280674288,
TLCD5,,,1.04268,1.18767,0.0442881114925608,
TLDC2,0.0,0.803444,1.30182,0.94374,,
TLE1,0.020298,18.6062,9.30601,4.84961,0.160812687956541,0.0964906901151046
TLE2,0.0,1.5857e-14,0.0671771,5.08707,,0.0230148720274556
TLE3,5.40169e-07,5.79182,0.196582,2.64202,,0.0815800685398245
TLE4,2.57822e-06,12.8398,1.25699,3.32425,0.12048403257679,0.0548703107040106
TLE5,1.8836,2.75629e-07,2.58197,8.28195,,0.14929306843913
TLE6,0.220178,0.0212648,0.336172,0.315847,0.0259127831015626,0.0941781664771065
TLK1,0.0,1.49837e-08,2.0517,2.74021,0.0067265795760289,0.120907341749974
TLK2,0.0,0.378394,1.87831,3.79564,,0.108927307155623
TLL1,9.64192e-07,10.4756,,0.415447,0.030241669319651,0.0501972217672663
TLL2,1.37564,1.49315,,0.411311,0.110766530702651,
TLN1,0.0,10.6195,0.800502,6.12328,,0.15826050892944
TLN2,2.78746,0.341184,2.31929,3.09024,,0.11780114061216
TLNRD1,5.34522,9.04568e-12,0.665034,1.4682,0.0972672701498509,0.407927134424038
TLR1,1.44154e-15,4.43826,1.41149,0.358867,,
TLR10,,,,0.0364142,,
TLR2,0.0088269,8.39533e-05,2.45838,1.37828,0.179503635289574,0.392409409616877
TLR3,2.0609e-08,0.00297228,0.0295415,0.362002,0.0860450268526325,0.217525031365961
TLR4,6.43339,0.0,1.16384,1.88905,0.0137735336908098,0.651395736770984
TLR5,,,1.15092,0.586269,,0.529539738393241
TLR6,0.511008,2.13748,2.87593,0.251334,0.137379547723705,0.0945260288963631
TLR7,2.79648,4.72468,,0.069269,0.119810073467126,0.0885769762370457
TLR8,4.32463e-15,0.0,1.32708,0.155936,0.0030170896181891,0.133873299754168
TLR9,0.0,7.85869,,1.40378,,
TLX1,4.22692e-13,2.27843e-05,,0.0204505,,
TLX2,8.12755e-05,0.179574,,0.0107288,,
TLX3,0.00296011,0.175944,,0.00595898,,
TM2D1,1.44154e-15,0.223813,2.33689,2.76911,0.147135307369566,0.14793036342709
TM2D2,0.00478794,7.74706,0.665887,2.8824,,0.136545167667376
TM2D3,0.956149,0.808223,0.225756,3.19169,0.0800274282349367,0.0812968796199286
TM4SF1,20.1156,10.7231,0.261071,4.27839,0.307405114917906,0.127516756320689
TM4SF18,,,0.178676,1.50832,0.386337769332938,
TM4SF20,2.44207e-09,7.58757e-11,,0.0181488,,
TM4SF4,0.0,0.0,,0.025751,,
TM4SF5,1.09817,1.84442,,0.0344052,,
TM6SF1,0.193612,5.75583,0.642696,3.63953,,1.01368810084936
TM6SF2,0.0,0.0,,0.163655,0.0827146393081932,0.403490489754042
TM7SF2,1.95127,2.79213,0.310342,2.7766,,0.0893526232763571
TM7SF3,1.72935e-09,4.58087,1.18632,2.77206,,0.148391069973212
TM9SF1,0.0,0.937401,1.69671,3.91104,0.0904652607003387,0.159440658533574
TM9SF2,0.0,1.60514e-07,0.0402673,4.85447,,0.0663956677508922
TM9SF3,1.62924e-08,0.220407,0.16777,4.29734,0.17220758337326,0.128327447062866
TM9SF4,0.129246,4.27188,0.132079,4.40443,,0.197166102323447
TMA16,3.81539e-10,0.0,0.746056,2.75842,0.119666087465713,0.0174682520842201
TMA7,0.0,4.45411,0.00105449,7.47236,,0.374732349447555
TMBIM1,0.0,7.75739,0.992267,6.6868,,0.0135941903457512
TMBIM4,1.66331e-06,0.0,1.52392,3.93217,0.0448258751549595,0.123005265393854
TMBIM6,6.54123e-05,0.0,2.57014,6.67391,,0.126421549031214
TMC1,0.0,0.0,,0.281142,0.0042532809008517,
TMC2,0.0,0.000116944,,0.181713,0.00649837948849,
TMC4,0.0,2.51978,0.371513,1.18852,,0.0828519260324336
TMC5,1.11755e-05,0.678438,0.263469,0.0475791,0.206258406111087,
TMC6,0.0,18.2907,0.490793,1.4432,0.0988635682040009,0.208512944332758
TMC7,7.61674,12.665,0.250416,0.480821,0.133600496427672,0.446193112584722
TMC8,0.0,4.13829,9.14863,0.725271,,0.0210736037816975
TMCC1,3.1047,0.0,0.169459,3.73491,0.109567338619854,0.484397245933766
TMCC2,1.40996,6.4125,1.59962,2.60197,0.0399351797418035,0.0992503140916668
TMCC3,0.0,7.76606,5.80537,3.92098,0.30498591955112,0.0687980302762467
TMCO1,0.0589015,0.0,0.940966,3.29429,,0.116090338628065
TMCO2,0.0,2.43365e-09,,0.100041,0.0239514807374817,
TMCO3,0.580034,0.252141,0.351127,2.59476,0.0929217008529593,0.120338295642174
TMCO4,0.0,0.0,2.61909,1.53686,0.055060038812289,0.178809970131495
TMCO5A,0.0,0.0,,0.0121227,0.130088457424807,
TMCO6,0.0,0.0203656,2.1056,2.3368,,0.158792943355889
TMED1,7.20771e-15,0.0,0.0693908,5.06242,,0.113332529080835
TMED10,2.50346,0.605086,0.966775,5.99579,0.118275450423217,0.0819336729786712
TMED2,0.875019,1.90375,1.31467,5.60074,,0.0930436151229036
TMED3,0.0,2.63645e-07,2.33558,0.42614,0.0771557159470908,0.0713797580876772
TMED4,0.0,5.19602,10.6933,5.17718,0.276123373024967,0.0426043574078522
TMED5,1.91881,0.23643,0.0198724,4.13135,0.124645925072955,0.0229719892447877
TMED6,0.0,0.0,,0.491578,,
TMED7,0.0,7.26132,0.77559,4.27118,,0.168435938262239
TMED8,2.79833,15.5473,1.96643,1.65261,,0.368794977702195
TMED9,0.0,1.75797,11.9982,5.56633,,0.0984295502078255
TMEFF1,6.36914,3.57959,0.144486,1.19574,0.0769307021572865,
TMEFF2,3.42029e-07,17.4635,,0.121648,,0.110878050517293
TMEM100,0.797536,0.00368893,0.141139,2.64825,0.162239493882547,0.414713369506745
TMEM101,0.0516817,1.44434e-08,0.150702,3.79937,0.118165058082001,0.12918812995015
TMEM102,0.0,6.58934e-07,1.40044,1.98184,0.115444577439185,
TMEM104,0.0,0.0202461,3.45775,2.43971,,0.0755543480395136
TMEM105,,,,0.297042,0.0655035607455963,
TMEM106A,0.0,0.0,7.06703,0.697123,0.0444801479518691,0.0722145094618896
TMEM106B,0.0,13.8026,2.68122,2.7417,0.212883956149899,0.0276464169013581
TMEM106C,0.437315,0.000380998,0.449251,3.32521,0.0176834886999466,0.0560051625927552
TMEM107,0.0512873,0.551149,0.00581805,0.549323,0.130210189558839,0.0475600754414535
TMEM108,0.454001,13.2077,7.36869,1.42511,0.0813803932006425,
TMEM109,9.67997,4.97194,0.639291,6.1827,,0.250324583605021
TMEM11,5.52987,0.0955376,4.02265,5.22989,0.142723045120126,0.206598728581548
TMEM114,3.97539e-10,0.490846,,0.0335198,0.0410267254554939,
TMEM115,,,1.29499,4.43028,0.0219035617195704,
TMEM116,2.79989,1.74106,2.21301,1.48913,,1.62833552093078
TMEM117,0.21617,12.7405,,1.73987,,0.145047142900903
TMEM119,3.34832,0.0511889,0.6979,0.963373,,0.183316613765046
TMEM120A,0.427058,0.29185,0.797073,6.17754,,0.170656811126953
TMEM120B,0.179956,0.61239,1.7042,3.27653,0.120516753353557,0.0032614963965189
TMEM121,0.0,0.094518,1.12686,0.329072,0.100076414843979,
TMEM121B,0.0,6.10163,,0.51449,,
TMEM123,1.79104,5.56511e-07,3.25101,3.60669,,0.05411156608276
TMEM125,2.8046e-12,0.0,0.905234,0.0746833,,
TMEM126A,5.44112e-10,0.00660228,1.98444,5.33401,,0.100087435075298
TMEM126B,2.06301e-13,2.34033,0.744611,3.68918,,0.143701580928324
TMEM127,1.63867e-10,1.04278e-11,0.131455,3.93607,0.185785605883924,0.0825898580778598
TMEM128,0.0,4.79664,2.36555,2.88924,,0.116694266108581
TMEM129,9.63576,2.09063,0.423614,4.61079,,0.182878839785698
TMEM130,0.0,0.533223,3.65477,0.133747,0.0081475063383602,
TMEM131,20.0694,2.33927,0.31322,4.46388,,0.237829926731958
TMEM131L,3.94083,17.486,1.76685,3.70434,,0.658930541926792
TMEM132A,0.0,0.946187,0.0320831,1.15235,0.157217559895539,0.879863754459776
TMEM132B,5.76617e-15,0.000385141,,1.13794,0.043974878074053,0.85677715421233
TMEM132C,0.00297207,7.14526,4.21384,0.579218,,
TMEM132D,3.23226e-13,2.56697,,0.0130354,,
TMEM132E,0.00137971,0.469145,,0.0453971,0.0664654244855791,
TMEM134,0.230391,2.10111,4.266,3.83276,0.0109775011207649,0.171901725803436
TMEM135,3.47386e-11,2.36183,1.22719,2.79382,0.0453080129749526,0.0236070037757201
TMEM138,0.0,0.0,0.380644,2.36867,0.306420826424026,0.0399592527659877
TMEM139,5.58614e-12,1.13257,0.73865,0.127008,0.180339798986586,
TMEM140,2.73595,9.46861,0.00633661,6.08513,0.132748116625486,0.332245686782468
TMEM141,2.8811,2.01816e-14,2.66738,4.99897,,0.112619254702159
TMEM143,0.0,0.0,4.88176,5.21716,0.222088064926234,0.12100835934151
TMEM144,0.798569,2.68623e-12,0.507265,0.392351,,0.170560955804277
TMEM145,2.43236e-12,5.20974e-06,,0.537023,0.0536063662018398,
TMEM147,3.42184,1.01067,4.49246,6.41863,0.132063939409891,0.148819740939147
TMEM147-AS1,,,0.168322,1.82208,,
TMEM14A,0.00296011,0.380455,0.845116,1.66661,,0.313549675665028
TMEM14B,,,0.0114255,4.34854,0.199735338457952,
TMEM14C,2.10147e-09,1.41269,0.390858,6.36366,0.107298584534531,0.0625504204785316
TMEM150A,3.36327e-06,15.0584,0.950858,5.19781,,0.0531409068130233
TMEM150B,0.0,0.265968,3.77449,0.319283,0.0199632283618714,
TMEM150C,0.0,4.57121e-07,2.22357,2.04453,0.0368113737633786,0.5198083165329
TMEM151A,0.0739858,0.0,,0.0704821,0.0764126111835859,
TMEM151B,2.01816e-14,4.93568e-07,,0.0660214,0.0811864342767903,
TMEM154,0.956016,0.217654,1.0114,0.162771,,0.0775521186798393
TMEM155,,,,0.020413,0.0757326113386489,
TMEM156,,,,0.0239852,,
TMEM158,0.0,0.0278868,3.70178,1.25354,0.318148416314648,0.0927189523814679
TMEM159,10.01,6.73141,10.8538,5.17528,,0.192087323490241
TMEM160,1.26707,8.29612,0.690409,4.22087,0.0669430082450138,0.0824196265226223
TMEM161A,0.785315,0.00306222,0.485914,5.07697,0.0086035030707805,0.110339610430002
TMEM161B,0.0,0.00296011,4.33044,1.58271,0.0724489713989707,0.0803831769102023
TMEM161B-AS1,,,0.449395,2.11059,0.157809466270023,
TMEM163,1.03269e-05,0.572001,0.0919583,0.271927,0.0802216653817633,
TMEM164,10.0071,0.00151851,0.307127,4.14412,0.150540212480569,0.413667986096655
TMEM165,0.0,3.32572,7.84639,2.9114,0.157877031511027,0.0981676017092043
TMEM167A,0.0,0.0,2.34362,3.97961,0.261769182334981,0.257967495428825
TMEM167B,0.0955373,6.07386,6.39457,4.40372,,0.0976532308658503
TMEM168,0.00636621,0.0,0.115329,2.20172,0.284074557979536,0.0368931496596163
TMEM169,0.0988175,3.25696e-09,,0.0753053,,
TMEM17,1.04006e-08,5.71742,0.846359,0.943089,0.0414578507319789,0.277393872826642
TMEM170A,0.389977,8.31673,1.35834,1.41672,0.233955181839812,0.0718067059991016
TMEM170B,8.85079,0.488668,2.97088,2.72107,0.401425512607635,0.29503618880177
TMEM171,34.9435,26.4275,,0.593754,0.0442868022179308,
TMEM174,0.0,1.27242e-07,,0.00275391,0.0480855429741665,
TMEM175,3.56124,3.18015,10.6132,4.00169,,0.000236170640714
TMEM176A,0.0,0.0,2.44743,2.428,,0.0039232968714201
TMEM176B,0.0,0.0274515,3.66882,2.69087,,0.0546525371363708
TMEM177,0.0,2.32198,2.78667,2.38316,,0.0886673225652272
TMEM178A,0.228701,4.96695e-06,2.56376,1.5116,,
TMEM178B,0.0,0.0,,1.76398,0.129091078500277,
TMEM179,1.22065e-05,1.6168,,0.048233,0.0027219644623315,
TMEM179B,,,0.0181531,4.40176,0.0835016163421036,0.0166183081123521
TMEM18,,,1.61096,3.35191,,
TMEM181,,,1.38141,3.38787,,0.0697760054018825
TMEM182,3.39533,4.87443,,4.03078,0.163654715770431,0.0046233415424424
TMEM183A,1.90868,2.68913,1.3425,3.20239,,0.0099525917959458
TMEM184A,1.44154e-15,5.05145e-08,0.24535,1.65541,0.116583233413368,
TMEM184B,16.9698,4.50286,1.04909,4.49456,0.0501392330650869,0.11647477767426
TMEM184C,16.3269,2.66424,0.16645,3.36916,0.116202331069866,0.342159305013546
TMEM185A,0.0202386,13.7,,2.15821,0.0399993876512781,
TMEM185B,0.0,0.000652631,2.72144,3.31269,0.0583082730629627,0.160211841480205
TMEM186,0.0,0.0,1.58227,3.68073,0.0284994988025922,0.0760597284267574
TMEM187,,,1.66553,2.45814,,
TMEM189,2.25781e-08,0.0461541,1.03208,3.30493,0.143153408786776,0.136228381329717
TMEM19,0.0,1.78809e-06,0.794732,2.6761,0.0375635033358055,0.0642776400897013
TMEM190,1.62446e-12,0.0,,0.0317028,0.0803279296238912,
TMEM192,0.0,10.3409,0.674772,2.42034,0.0623698323025046,0.151516874022509
TMEM196,17.5992,1.59343e-08,,0.00598923,0.0398035840653272,
TMEM198,1.29739e-14,5.55711e-11,1.1771,1.66781,,
TMEM198B,,,10.7884,2.27833,0.108279737586631,
TMEM199,7.36367,1.15323e-14,1.357,2.47876,,0.0617618682213995
TMEM200A,8.65358e-06,3.58806,0.523843,0.380907,0.0494275518349947,
TMEM200B,2.49065,24.903,3.72663,1.3435,,0.149699266116336
TMEM200C,1.1015e-11,0.0512308,,0.020231,0.0210525704545521,
TMEM201,1.27882e-05,4.03632e-14,0.881959,4.38188,0.221106124589162,0.0008478781046069
TMEM202,2.61181e-07,1.05405e-05,,0.00892413,,
TMEM203,0.0,0.873438,0.170327,5.27049,,0.192647452054837
TMEM204,0.536135,17.6446,0.96511,3.88936,0.0392127626032934,0.14707656880586
TMEM205,1.83382,16.6959,2.18093,5.64295,0.205947668492399,0.498614824021009
TMEM207,0.222794,0.0,,0.00112291,,
TMEM208,2.16231e-14,0.0,5.96038,3.9597,,0.0017942282959678
TMEM209,0.368055,3.78189e-11,0.199124,2.2541,0.111255220024554,0.145981219471343
TMEM212,0.0515858,15.4827,,0.00191359,,
TMEM213,0.00390045,2.24192e-12,,0.021372,0.0749293746173474,
TMEM214,8.16276e-07,12.003,1.7942,4.99632,,0.068351516602848
TMEM215,0.0,1.3677e-12,,0.0633097,,
TMEM216,0.801418,1.76047e-09,2.89005,1.73322,,0.0964170052676083
TMEM217,0.0,1.14013,,0.523466,,
TMEM218,4.61293e-14,1.25824e-07,0.814096,2.47897,0.0476797114295335,0.243566984882838
TMEM219,1.15323e-14,0.0714759,3.18857,4.88649,0.0702820625824163,0.0084052677274117
TMEM220,5.24998,2.19957,2.509,2.1124,0.0094753009790684,0.345856193865802
TMEM221,0.201939,1.16376,,0.235462,0.0317377716064859,
TMEM222,0.0273929,4.85019,0.558396,4.2681,,0.117793088250131
TMEM223,,,0.958308,3.0451,0.006387074143066,
TMEM225,0.0,5.73824e-09,,0.00828129,,
TMEM229A,0.0,1.69507,,0.0282299,,
TMEM229B,2.67422,0.096106,,0.17315,0.0838010235333555,0.260845962865828
TMEM230,2.88308e-15,0.0,1.31489,5.36957,0.0853214855860287,0.0501184021516145
