GeneSymbol	log2FC
Mlec	0.0167167276223269
Cops4	0.0262308837494564
Aamp	0.127765612552054
Sun2	0.102476832551093
Maf1	0.19385248073481
Dnaja3	0.00893398220207183
Ppp3ca	0.19857354501442
Hipk3	0.156934002357174
Bhlhe40	0.254265358152705
Dlat	0.144343185033778
Akr1b10	0.146560818981567
Tspan8	0.621669109985474
Egln2	0.124137143932669
Chrac1	0.0441813828638151
Prkaca	0.15686398491533
Coq5	0.0770935675535099
Trpc4ap	0.0385632889443637
Cuta	0.183042965783081
Smim20	0.0706659066487796
Smco1	0.129960285084289
Mrpl13	0.00145131198510288
Pla2g7	0.557158634369206
Crip1	0.063439557912163
Cops3	0.0212771073299765
Rps6	0.230655363901267
Tab2	0.294889140521418
Mrps16	0.0837846710144896
Mapk14	0.129303991043971
Bag6	0.0434824818403238
Ppp2r3a	0.018649179825325
Ypel3	0.262231480322366
Anxa11	0.0212669990518878
Mcee	0.0839701295774061
Wsb2	0.00180166220469797
Coa5	0.0125269424893251
Klhl33	0.0953308343997993
Parp3	0.202422255521935
Klhl30	0.0533221590194098
Wfdc1	0.0683753075193124
Mrps15	0.116071712248608
Strap	0.085427004870137
Clic5	0.03818712185658
Gsk3a	0.231661302496508
Paip2b	0.0804938696427551
Tmem258	0.016477264499071
Ubl7	0.240736069242335
H2bc4	0.141001453973417
Klhl21	0.405294114117916
Pfdn2	0.0265079297232655
Wwp1	0.259838460841469
Ucp3	0.431303286964843
Kpna1	0.0985466086409596
Mtres1	0.0717899908603278
Atp6v1d	0.0602845657199109
Mgp	0.372481874720668
Cltb	0.270997876350911
Cox7a2l	0.0135655481657367
Eri3	0.242580936409583
Fau	0.00193173267340977
Tmem59	0.0148426817574802
Cyp27a1	0.362934190007231
Atp6v1f	0.138134303746723
Nptn	0.289376184728382
Cct7	0.0201649926036149
Tns1	0.0342233745216256
Ksr1	0.207711118451889
Dvl1	0.0140236541133521
Ube2e1	0.249404812489841
Eif4ebp2	0.232025670319518
Btbd1	0.0303931969908234
Slc38a4	0.26139017594502
Serf2	0.0236530087039072
Ly6a	0.0294277458688706
Ube2m	0.0439610327390024
Pcmt1	0.113104018741236
Ecpas	0.0591342368328168
Eif4h	0.0788852094619316
Trak1	0.119153605648141
Nampt	0.245628603658723
Eif3g	0.133777304099253
Psma7	0.139791918862054
Fxr2	0.0970380241436039
Maf	0.357412330242709
Sfr1	0.203595403080605
Pkdcc	0.203599460032645
Pcbp1	0.100726404465619
S100a6	0.122894615278976
Tfrc	0.506577575824595
Gpam	0.194680942072121
Rabl6	0.0964970407061448
Wdtc1	0.141415433501768
Smim11	0.00280549797056903
Paics	0.119498401794767
Klhdc3	0.191963677457274
Ndufa11	0.0432848916484694
Eif3m	0.0665365206256715
Arl2	0.172818706835981
Pccb	0.170384905991542
Smoc2	0.075852916389531
Acads	0.283182928162704
Fus	0.0420339917241722
Rmnd5a	0.179384910615806
Vps28	0.10292290278533
Selenot	0.1993039167469
Ddx3x	0.188894280798294
C1qbp	0.0815140694067582
Mif	0.0465441501997851
Mrfap1	0.0258597525871312
Mrpl52	0.0602050670364981
Acox1	0.209433483325419
Cep20	0.0867211816408161
Psmd13	0.0781126762820577
Eif4g3	0.213597485613974
Klf9	0.110477912013829
Sh3glb1	0.0118649417743742
Psmd11	0.0363606565107061
Cops9	0.00502961659515891
Morf4l1	0.217937910082598
Prkar1a	0.167632825547357
Krtcap2	0.188474769288621
Mbd3	0.191865975473575
Aebp1	0.57338525654546
Hsd17b10	0.042343204406216
Usp19	0.0299441363775456
Mcl1	0.0885692485256935
Myh7	1.13905076691234
Fbxw5	0.139652422058896
Serping1	0.146066604843666
Sec13	0.0157468649238997
Stip1	0.176435790855892
Sypl	0.265334521951607
Emg1	0.024112520235374
Sgcb	0.142980671024771
4930453N24Rik	0.224465825965559
Abcc9	0.113481623149473
Rheb	0.149375838157073
Nop10	0.0606440831975213
Decr1	0.197333414665417
Ptges3l	0.0700976141803031
Cat	0.420491080461873
Cyb5r1	0.0718598943450713
Prkaa2	0.163751375914067
Ptov1	0.225062339405135
Rfk	0.123981605545661
Dcun1d2	0.224669652506991
Dazap2	0.113046971941972
Nfix	0.141685346292788
Gadd45g	0.233333618576823
Acadsb	0.103684480400865
Col4a1	0.578017953493467
Dusp3	0.260597236747536
Rdx	0.12846343979724
Mlycd	0.169468057815856
Ndufb4	0.057052949824874
Phtf2	0.0612081599041402
Ddx39b	0.142791122649145
Setd3	0.126833136185695
Kars	0.0483855805037521
Rbbp7	0.0543474436762242
Alas1	0.145259387629581
Ube2l3	0.138923465227131
Akt1s1	0.175871366726931
2310061I04Rik	0.0577789135637107
Arl8b	0.181962316713413
Usp2	0.313956524803183
Szrd1	0.0582643516096146
Ptms	0.0664349866742062
Adi1	0.458843712150031
Rhot2	0.059340542160638
Dpp8	0.105006340749558
Abhd16a	0.152442654238205
Ubqln4	0.0874084693053876
Csnk1g2	0.113178913738803
Dnajc7	0.0949519692313987
Calcoco1	0.124656814974211
Cops7a	0.239922916142229
Nek7	0.290130587688668
Rab1a	0.0653850956715689
Tsnax	0.0281535680642368
C2cd2	0.292180283123516
Arpc3	0.0266235379688793
Calu	0.0696333583580592
Rxra	0.313212743277646
Nctc1	0.128377888525846
Clec2d	0.384223675775672
Prmt1	0.0149753325273095
Mrpl24	0.054618956056749
Mbnl2	0.00470327552489498
Esrra	0.191470972005266
Abcb4	0.161160045692147
Lmod2	0.552683710667034
Tomm22	0.126740696299168
Cct3	0.215370023397139
Rapgef1	0.168161633442597
Alpk3	0.191759003480976
Tmem64	0.0744600088218458
Speg	0.00179465109219778
Dennd4b	0.139361921141197
Rab5if	0.0791933606549923
Narf	0.241625679938155
Surf4	0.0885104743441262
Kmt5a	0.240212187629113
Emc6	0.0173011051512842
Ccnk	0.387360556935754
Stx4a	0.0317337045070609
Shisa2	0.0610846901777381
Dynlrb1	0.0174916722891741
Ifitm2	0.271366142851861
Rcan1	0.0105414034659995
Adipor2	0.0498209333529153
Tmem14c	0.0625504204785316
Micos13	0.217766075261102
Cct4	0.0760680889579603
Uba1	0.0400981490813126
Pptc7	0.0113511410270166
Pigp	0.39737429889194
5031439G07Rik	0.25093467097837
Tnni1	1.31605061895894
Aurkaip1	0.0036147124003971
Fyco1	0.189338733950898
Ap4s1	0.263357388214411
Scyl1	0.16644658764218
Ginm1	0.0589009992858798
Timm44	0.054139381220308
Mpst	0.270116943586173
Stub1	0.10221661888462
St13	0.15726997152284
Atp5g2	0.0760189974895905
Hsp90b1	0.0641028591469695
Ube2g2	0.0565847879528962
Rbx1	0.190829518978354
Mllt11	0.346050647304731
Kctd15	0.150816124013638
B3galnt2	0.180831905525263
Polb	0.104227439117928
Arpc2	0.0392315924495712
Ipo5	0.0235590195039198
Lypla1	0.114249190186657
Dym	0.1744103923974
Prelid3b	0.047714584643935
Slc25a20	0.245980649899613
Ei24	0.0763865031959123
Glrx5	0.0476285429239759
Vldlr	0.352752964950776
Srp68	0.087870877008105
Mir6935	0.154997577927383
Mrpl28	0.0939294924067844
App	0.357914612321112
Npm1	0.167971922501363
Tor1aip1	0.265085385721169
Agpat1	0.205683415472421
Smim26	0.0643887642625175
Ifitm3	0.184012380851944
Brd7	0.0278797342207693
Gemin7	0.0933389498944074
Selenok	0.0855110303926026
Serinc2	0.0366666991537165
Babam1	0.0606324175191452
Rad23b	0.181786782257182
Kif1b	0.0191561334942011
Rnf123	0.129407377943032
Timm13	0.0784270267927344
Gpx1	0.181608305961816
Fbxo31	0.170885307333619
Mapre3	0.224394944017716
Gorasp2	0.193956918719864
Zfand5	0.231937178707708
Dnajc21	0.186378138097836
Rnf187	0.0270543314006649
Gstm2	0.278753109708656
Tnfaip2	0.505896897133221
Chac1	0.171363137243098
Vti1b	0.00034030348255817
Tmem134	0.171901725803436
Rexo2	0.11609337105362
Zfp91	0.222640104550476
Prune1	0.178709790406978
Mrpl20	0.0494171447801081
NA	0.0391343177369656
Odc1	0.160004560983273
Mospd1	0.389656808645551
Hnrnpm	0.0971279155709064
Ivns1abp	0.160347065200165
Taco1	0.181285955679099
Ifngr2	0.326741349179399
Srrm2	0.0659740039443062
Urod	0.0419039125075552
Gnb2	0.0640911474368163
Ppm1l	0.182119022563918
Inpp5a	0.154287510839798
Smtnl1	1.69565962656823
Cog6	0.288440153413776
Tma7	0.374732349447555
Spag9	0.0468585231918636
Vamp5	0.240466742106617
Prdx6	0.231127629116202
Actr1a	0.0597349360311347
Gas6	0.267944712424404
Kxd1	0.0280157361222547
Tufm	0.0786225202848006
Lonp1	0.00751993706711227
Glud1	0.0864223866422311
Lyz2	0.256973023090647
Cpeb1	0.793246581240147
Bud31	0.118028075485347
Gde1	0.166354656757767
Brk1	0.00958116912066355
Hnrnpdl	0.17680269415084
Pdhx	0.122028012834244
Apoe	0.213086265875489
Prpf19	0.209325472121756
Atraid	0.0740718208697231
Tmbim4	0.123005265393854
Cluh	0.168059499478731
Asb16	0.0389715464705197
Sema6c	0.0798131042447742
Wipi1	0.0413044442071181
Ogt	0.257168506149873
Dupd1	0.0425760316147747
Cox20	0.0206253527815671
Kcnc4	0.340283411774703
Mlip	0.0339496215012078
Capn1	0.174824770924678
Cfl1	0.0521619956637794
Copa	0.111248474615344
Vps4a	0.170817158259328
Emc7	0.0612319948357473
R3hdm2	0.0239039530602993
Hagh	0.14672752173091
Cavin1	0.012843771452116
Ube2g1	0.228758386018709
Ano5	0.268066229341335
Mrps18c	0.0150634134760528
Metap2	0.178418669046468
Slc6a8	0.124597186131502
Eif4ebp1	0.715929784981432
Dusp10	0.0507258642150018
Mrps12	0.0337159546987609
Atp2a2	1.05355363877144
Chpt1	0.149945629493525
Aars	0.0765390815750312
Polr2j	0.269447047452423
Cgrrf1	0.296042702987653
Inppl1	0.289684294936916
Fitm2	0.301373966625889
Hsph1	0.277788480544414
Dcun1d5	0.103937144541658
Coq2	0.126270068680779
Cul1	0.0864576584727359
Rpl27	0.0152976663110794
Gnai2	0.04731915021283
Ccdc43	0.211115972672876
Pex19	0.0188299700924408
Cdc37	0.0115280946076075
Txn1	0.166544223617407
Mrps34	0.079672222506655
Tppp3	0.686029620075844
Timp2	0.249887030311939
Use1	0.275106323295606
Gstk1	0.528350944435041
Atox1	0.0848422663477155
Rabgef1	0.126310903503326
Rwdd1	0.254595901106734
Il6st	0.0355862959071045
Lsm14a	0.163177725581426
Ost4	0.0810476828722666
Abcf1	0.0473800718280356
Pno1	0.138437240943587
Ssr4	0.151044136534358
Nop53	0.0293938790684112
Emc4	0.162197721086494
Suds3	0.0333203675303621
Srp19	0.12750324447444
Psmd14	0.0725879061392149
Nudt9	0.113166696090528
Serbp1	0.0926271438652762
Ndfip1	0.0127844453905877
Stk40	0.124730907704722
Tmed4	0.0426043574078522
Tmem259	0.07987426307199
Jak1	0.0523189900705808
Rpl22	0.136296124723471
Adk	0.0691029319655174
Tmem223	0.0935621833114916
Dctn1	0.0366123563298945
Lamtor4	0.126091450200284
Bcat2	0.122679871962698
Uqcc3	0.161593976904407
Eef1d	0.111840127064974
Sptb	0.0795181375137992
Pdf	0.18569532164784
Cpt2	0.336039917900465
Timp3	0.323467381666039
Larp1b	0.172098726711712
Anp32b	0.198801503361372
Rpl15	0.0913542361640222
Prkag1	0.0306756205102869
Aldh2	0.262507843181436
Mcrip2	0.203055267785219
Hnrnpab	0.20624409442056
Prnp	0.0211349256259509
Trappc1	0.142281235996687
Srsf2	0.161283828841216
Ubxn6	0.167963433108445
Ccdc47	0.148328170799236
Trim55	0.0720254773294547
Mob2	0.229355715527444
Gstp2	0.324387768639771
Mtfp1	0.16647194881068
Fam220a	0.142059357241693
Col4a2	0.519654164908717
Fnta	0.0840668000437342
Lgalsl	0.209192785736582
Get3	0.0974127253541973
Sugt1	0.120241918864802
Dusp1	0.500504137191973
Gtf2i	0.0595420805551473
Mief2	0.168822733716132
Cd74	0.283237447817142
Map3k20	0.197353048351388
Polr3gl	0.245473958633793
Aup1	0.142307550242183
Pitpna	0.254179516590796
Hdac3	0.208171672507903
H3f3a	0.268716644770596
Wdr83os	0.033651279127613
Mgst1	0.575999198090506
Plin4	0.252139755676182
Rpl36al	0.25816305257622
Sec23a	0.175028534776209
Creg1	0.128659917874912
Rnf115	0.0741664129284167
Sympk	0.0948757188732708
Cops2	0.130358806690067
Morf4l2	0.189564805680058
Eif3b	0.027134468235856
Gcsh	0.0256633627650992
Bcap31	0.0432970835437758
Tmem70	0.105292739708154
Fndc5	0.462451935137168
Pfkfb1	0.00684533146685955
Cand2	0.0194206403935208
Six1	0.0380415350140109
Ppp1r1a	0.0147306325793691
Ppm1j	0.0949895019632528
Micos10	0.0555043926957679
Apool	0.0508960782424836
Adh5	0.040012909035454
Tm2d2	0.136545167667376
Glo1	0.124376716494714
Pcyt1a	0.200622604502688
Cisd3	0.040135345098218
Fam120a	0.117588480951812
Emc3	0.0787549096475612
Cnksr1	0.347318823407566
Gid4	0.434459939858917
Kpna4	0.0365866718397365
Nrbp1	0.023521528074742
Etf1	0.0854119110688727
Adsl	0.0981348932759349
Cdh5	0.400104729372812
Rps6ka2	0.117699065093169
Pnpla8	0.131760977958591
Ubl3	0.125888350579805
Cript	0.0543802809003211
Ppp5c	0.00205498248321611
Mrpl38	0.0626590352666971
Ttll7	0.359075668457157
Popdc2	0.0162056973016551
Clec3b	0.0663587645622649
Psme1	0.164324510774958
Ndel1	0.347913134398811
Slc35b1	0.287873944752839
Arl2bp	0.0442581572462408
Ipo7	0.104824751841964
Arhgdia	0.0783461039046838
Med25	0.109414825448793
Plpp3	0.0362880222945313
Pfdn6	0.167433985473496
Pcolce	0.037553238224199
G6pc3	0.112879691003724
Fto	0.166065200375131
Cnih1	0.196089126879963
Hnrnpl	0.163285222360435
Becn1	0.00360467895179097
Naxe	0.105690848902381
Tgm2	0.0320207505064192
Tomm7	0.0250194758705846
Fam53a	0.00622491475257956
Eci2	0.21772338727078
Lsmem1	0.246949835776177
Prkcq	0.0039032616237768
Lsm4	0.110206245535705
Slc25a39	0.035543049064094
Prrc2a	0.0215962317123829
Kdelr1	0.108701400997384
Mrpl16	0.0323439340973043
Slc27a1	0.46342788224003
Smpd1	0.0145708594667215
Cd99l2	0.030082915756204
Usp25	0.173130298820872
Pkig	0.00293527144447454
Stoml2	0.0426723335018267
Mtdh	0.125035791281006
Mss51	0.556349919873215
Nfu1	0.00825453507428849
Tmed9	0.0984295502078255
Mrpl4	0.0384296237215588
Mettl23	0.0372229051461506
Mlxipl	0.0717304392689584
Leng8	0.0753554444826272
Egfl7	0.189787849576588
Ap2s1	0.0580292997365602
Bgn	0.504664327799567
Zc3h11a	0.0916325026608136
Eif2s3y	0.0683967301819786
Ctdsp1	0.163488572859138
Cdh13	0.256493368761056
NA	0.149540968803502
Tmem143	0.12100835934151
Pja2	0.171796580657426
Rbm39	0.121406870856829
Isca2	0.141658613658526
Maz	0.197157535074275
Tmem30a	0.149032995150466
Auh	0.141140462923512
Ik	0.0589868597002883
Sbk2	0.96821798279606
2210408F21Rik	0.180902507878158
Clybl	0.00379870841168178
Tnks2	0.107314743275456
Adrm1	0.170700653559296
Cul4a	0.130372167655929
Prss23	0.0739645132521916
Cmss1	0.165199496002338
Polr2e	0.0217823058394796
Lrrfip1	0.00422126056046136
Myo18a	0.245612142450063
Hnrnpu	0.0280981364961505
9530068E07Rik	0.00888173086351412
Hint3	0.0840344965741238
Scarb2	0.071424268999058
Plekhb1	0.539708581121072
Sdf2	0.0978566277171163
Taz	0.0345601385806215
Sf3b2	0.0157178838633095
Apba3	0.118707694460677
Gdi2	0.00310337338870227
Reep1	0.236365434493643
Lamb2	0.00613209630728001
Retreg1	0.353931455800582
Mrpl34	0.16576335962829
Malsu1	0.206010214856551
Bves	0.0868463828915507
Pttg1	0.0343044244924433
Arcn1	0.151408577990658
Ifrd1	0.417711343211678
Xirp1	0.02968858314275
Itgb5	0.178163446267138
Rpl27a	0.0752832980047873
A930016O22Rik	0.0762395784330443
Tomm6	0.13910673672111
Ak3	0.00921470533186646
Chp1	0.0370977860086571
Dars	0.0158195852616792
Thra	0.0242425657568886
Nabp2	0.263566504463416
Wnk1	0.02160262284521
BC004004	0.0926312902507162
Wfs1	0.611464833406614
Ppa1	0.0504375797410962
2310022A10Rik	0.000414328355238585
Hspb3	0.0855025115744473
Hdac2	0.120192377187993
Supt5	0.00220019828655825
Tpm3	0.526288058174168
Dmac1	0.0295058498623444
Mat2b	0.0714286222394002
Lamtor5	0.166031016577465
Gars	0.107331119784051
Ctdsp2	0.135280145907925
Arf5	0.131194805597505
Klc2	0.106032231796875
Slain2	0.0780146351769495
Puf60	0.0445650241436823
Epm2a	0.279102434544099
Rsl1d1	0.00876883501789126
Sra1	0.211214696422932
Hspe1	0.148402327238662
Map2k7	0.204188389484464
Pdzrn3	0.333541422552142
U2af1l4	0.138756865999403
Dnajb12	0.379198076256346
Tm9sf2	0.0663956677508922
Flot1	0.272998528901232
Ppp1r14b	0.110924419746059
Synpo	0.0002423604887895
Tarsl2	0.0748203240183803
Ppp2r5a	0.00651373499548394
Dusp23	0.324972407480125
Mpp6	0.0529941820794658
Lrrc2	0.0961339722859655
Cog4	0.0889582692144058
Cox8a	0.16964555442846
Epas1	0.236901374229191
Rhoa	0.0576989246810114
Map2k1	0.0598600542458049
Cbr2	0.377783110752926
Snrnp70	0.07486112604708
Timm50	0.107981812710175
Amz2	0.0504075386912839
Micu1	0.264885820942651
S100a16	0.0625274574848032
Nudc	0.123498758626473
Snx5	0.0652974687095444
6430571L13Rik	0.110493628509642
Mrpl9	0.139192842759924
0610009B22Rik	0.0877416264148712
Polr2f	0.0841347972875934
Map2k4	0.135613908482784
Ulk2	0.130226596930916
Carm1	0.105628634286442
Ttc7b	0.106128111150842
Ubap2	0.0347675239233989
Vps35	0.00656260742443939
Col6a1	0.0654540441579753
Anp32e	0.0167704456889614
St3gal3	0.0460304659986371
Ndufaf1	0.15682075716336
Uso1	0.0589026394109799
Alkbh5	0.157619722652555
Cox19	0.264543235140638
Sh2b1	0.0538715917620378
Zswim7	0.108744015392232
Slc38a3	0.143584738596811
Tfg	0.131510533569375
Atad1	0.102356203357545
Stk11	0.0307279689440106
Cox6a1	0.033845238800118
Tax1bp1	0.0640246811090423
Pnrc1	0.289699583595125
Dnajc8	0.120900856139121
Agpat3	0.334567656529639
Ly6e	0.145672416138866
Ddx23	0.0730345502364874
Hsdl2	0.391539861672453
Mapkapk5	0.150242079185307
Opa3	0.0398139447865646
G3bp1	0.140290251112899
Eif3a	0.0186484133345973
Plaat1	0.276002409078437
Fkbp9	0.0787832666538391
Rab6a	0.0833878488739914
Hsf1	0.195855297036136
Gtf2h5	0.136112042456676
Vbp1	0.186249976036571
Copb2	0.0647840891546851
Igfbp6	0.221564329887135
Anxa2	0.0820140229065836
Asb12	0.306041954203724
Nr1d2	0.302323171097842
Spryd7	0.276680769811173
Gpihbp1	0.107447795365352
H2-Ke6	0.117916999361825
Myl9	0.258664861999619
Vps72	0.255547642931023
Optn	0.300193549331478
Mef2a	0.237903855599184
Psmb5	0.075432180867779
Nsfl1c	0.0382975246984203
Dgkz	0.182540250332497
Flot2	0.145778622450639
Dusp26	0.254525975879825
Cdc123	0.169022624108139
Cycs	0.199832547072422
Abhd17a	0.0760689478838647
Aip	0.19437708101048
Mrpl58	0.0931465855259209
Fam114a2	0.0796207529006089
Larp1	0.191344936392218
Iftap	0.117735165258793
Pcx	0.295697669766919
Eif3d	0.0022115494156443
Ppid	0.101242441073598
Ndufab1	0.125552885032526
Mrpl32	0.0767376351725104
Afg3l2	0.0773299470616973
Tead1	0.0595550627206679
Mrpl55	0.163724612292982
Rab18	0.127909727008546
Rdh14	0.0363832811171997
Naa38	0.149060840579536
Rnf14	0.051719196414254
Eif4a1	0.00418600241929397
Mpi	0.00878845309638298
Dnajc27	0.162296142268794
Pafah1b1	0.129642706533285
Rpn2	0.155070196023871
Rab11fip3	0.0479275456153352
Zranb2	0.0991910426349147
0610012G03Rik	0.0453590244739662
Fcgrt	0.0225950675062079
Exoc6	0.144151618540025
Atp6v0e2	0.104863536325596
Zfp651	0.103927575612849
Cdip1	0.265459709697414
Flii	0.068269835031047
Cltc	0.152813591298501
Tspyl1	0.0399406475959614
Zcchc17	0.0303637404592333
Osbpl9	0.0484529928347618
Ptgr2	0.34316402522054
Dpt	0.0719079577806927
Mcts1	0.0586188263654191
Imp3	0.273161341773655
Maea	0.144743500925029
Akap1	0.272266368154073
Tex261	0.102582050945456
Dnaja4	0.725430836579892
Trappc2l	0.125021455141146
Uckl1os	0.201727480469557
Pabpn1	0.090902516720542
Polr2g	0.122010333166448
Rrp1	0.0742138431902251
Metap1	0.0663612963905238
Cd34	0.153269606355752
Ccpg1	0.0595445722668754
Mrps24	0.0504536545400712
Rxrg	0.398101343893634
Timm23	0.0065631514882893
Vezf1	0.191818220049172
Pxmp2	0.0277964480182937
Rabggtb	0.151423955241741
Vps25	0.0268944436655706
Hibch	0.231955340801959
Serpinh1	0.014950645630142
Arglu1	0.0531580297373329
Snrpd2	0.0199041785113425
Golph3	0.19601940799755
Ube2f	0.0213497952282537
Macroh2a1	0.0981204929519795
S100a10	0.15261648518781
Eml1	0.117163834685389
Med21	0.0433287047006847
Timm29	0.0740733729011514
Usp4	0.055328920273834
Nmt1	0.048194465912367
Ubald1	0.306639207078859
Ap2a1	0.0925120861545913
Rnf167	0.0340899262045795
Csrp3	2.80189461327514
Tmcc2	0.0992503140916668
Abcd3	0.177005643468361
Mrpl48	0.00226553232528258
Ergic3	0.0260723685417591
Chtop	0.135048184931379
BC005537	0.0483081802968114
Polr1d	0.0101114738046296
Eif2b5	0.0499947898317201
Luc7l2	0.174034439463644
Phb	0.0639994904613171
Zfyve9	0.307143061336932
Col6a2	0.120806939339447
Scrn3	0.294367223068171
Smtn	0.324188795977232
Tfeb	0.175155556126594
Syf2	0.131398458616636
Mtch1	0.166665498798016
Rab5b	0.0721315659346414
Rab14	0.0041938525167717
Mkrn2	0.124520374768749
Sspn	0.137108856189808
Trak2	0.0952088943152403
Malat1	0.0892136415750834
Araf	0.00407678584469586
Clpx	0.178610768232962
Mrpl50	0.0122000539166843
Rraga	0.0543591191315362
Clip4	0.147094654548301
Ak6	0.331503988634015
Cyb5a	0.199511038036279
Mettl26	0.316002426594346
Fgfr1op2	0.117053565555994
Pdap1	0.129847334803434
